Usage (kWh),TimeOfDay,NumberOfResidents,ApplianceCount,IndustrialAreaNearby,PreviousTheftHistory,AverageDailyUsage,BillPaymentDelay (days),UnusualUsageSpike,Theft,anomaly_probability,business_rule_score,hybrid_score,hybrid_alert
239,1,10,13,0,0,28,29,1,0,0.42084625467875925,1,0.35459237827513146,0
371,4,3,10,0,1,20,8,1,1,0.22861805366950805,1,0.22003263756865563,0
153,1,5,12,0,1,45,37,0,0,0.3182458951899715,0,0.22277212663298002,0
445,1,10,17,1,0,36,51,1,0,0.3858100180208305,1,0.3300670126145813,0
290,4,10,9,0,1,34,53,1,1,0.3821666252292829,1,0.327516637660498,0
439,1,6,9,0,0,41,89,1,1,0.6978271077512144,3,0.66847897542585,1
287,1,8,14,1,1,17,41,1,1,0.32116961564099433,2,0.344818730948696,0
150,3,7,7,0,1,34,64,1,1,0.48688304436078045,2,0.46081813105254626,0
284,1,5,7,0,1,26,77,1,1,0.4751773606967694,2,0.4526241524877386,0
412,2,10,25,1,1,29,21,1,1,0.28315473864645857,3,0.378208317052521,0
400,2,7,14,0,1,40,61,1,1,0.35808436471003025,3,0.43065905529702114,0
336,1,6,6,0,0,44,59,1,0,0.41465170301618914,1,0.35025619211133235,0
374,1,10,11,0,1,31,2,1,1,0.298539294368649,1,0.26897750605805426,0
188,2,1,21,1,0,26,16,0,0,0.22456326112294855,0,0.15719428278606398,0
264,3,6,25,1,1,37,77,1,1,0.39777167324080454,3,0.4584401712685631,0
311,3,3,21,1,0,33,10,0,0,0.19412372946001744,0,0.13588661062201218,0
261,1,2,10,1,1,33,9,1,1,0.4151739248880981,3,0.4706217474216687,0
390,3,8,23,1,0,26,68,1,1,0.2793280686346259,2,0.3155296480442381,0
335,4,4,12,1,0,49,15,0,0,0.2652718128992503,1,0.2456902690294752,0
494,1,2,19,0,1,41,54,1,1,0.5059952739397267,1,0.41419669175780865,0
128,1,10,20,1,1,50,3,1,1,0.6609920060580525,3,0.6426944042406367,1
78,1,7,15,0,0,14,74,0,0,0.628360137540907,3,0.6198520962786349,1
78,3,1,8,0,1,17,54,1,1,0.28757568076384965,1,0.26130297653469475,0
491,1,1,25,1,0,31,18,1,0,0.5780352948556109,2,0.5246247063989276,1
352,2,3,14,0,0,47,79,1,1,0.3191524020141573,3,0.4034066814099101,0
440,3,2,6,1,0,23,51,1,0,0.39928720418777797,2,0.39950104293144456,0
198,4,9,23,1,0,40,54,1,0,0.32387779489056134,2,0.34671445642339294,0
357,3,4,15,0,1,18,4,1,1,0.17274851397683577,1,0.18092395978378503,0
244,1,6,7,1,0,22,70,0,0,0.4911041941716522,1,0.4037729359201565,0
127,4,1,13,1,1,32,61,0,1,0.5149078376458278,3,0.5404354863520795,1
185,2,5,8,1,0,12,58,0,0,0.2687466308493186,1,0.24812264159452302,0
240,3,8,15,0,0,23,86,1,1,0.6036661039177482,2,0.5425662727424237,1
366,3,7,12,1,0,39,85,1,1,0.49387905904301743,3,0.5257153413301121,1
119,2,5,6,0,1,35,46,1,1,0.21349581635005377,1,0.20944707144503763,0
61,2,9,16,1,1,33,1,0,0,0.673702603768713,3,0.6515918226380991,1
190,4,9,23,0,1,48,13,0,0,0.3687523320330305,2,0.37812663242312133,0
272,3,3,20,1,0,20,71,0,0,0.2827360136585805,2,0.31791520956100633,0
259,1,5,24,0,0,26,3,1,0,0.30952441323118973,1,0.2766670892618328,0
360,1,5,19,0,0,22,52,0,0,0.303098111804195,1,0.27216867826293645,0
454,2,2,23,0,0,14,34,1,0,0.39382435824453743,2,0.39567705077117615,0
322,1,7,5,1,1,32,7,0,0,0.5595100340802039,2,0.5116570238561428,1
294,3,4,10,0,1,15,73,1,1,0.3590711778217167,3,0.4313498244752017,0
209,1,5,16,1,0,11,83,0,0,0.6828916316419174,2,0.5980241421493422,1
174,3,9,11,0,0,24,89,1,1,0.6272073802404852,3,0.6190451661683396,1
307,4,3,15,1,0,13,83,1,1,0.599885269448764,3,0.5999196886141347,1
273,3,9,17,1,0,47,11,1,0,0.3197977724783293,2,0.3438584407348305,0
437,1,5,14,0,0,22,38,1,0,0.35527209107033675,1,0.3086904637492357,0
375,4,2,19,0,1,22,20,0,0,0.30632362347583675,0,0.2144265364330857,0
73,2,5,24,0,0,50,47,1,0,0.455886849743957,1,0.3791207948207699,0
201,2,7,24,1,0,47,39,0,0,0.2916738959421371,2,0.32417172715949594,0
262,2,4,18,1,1,38,76,0,1,0.32466844309195464,2,0.3472679101643682,0
250,1,7,21,0,0,39,26,1,0,0.2694641384358585,1,0.24862489690510092,0
419,1,4,11,0,0,36,88,1,1,0.6577518139510931,3,0.6404262697657651,1
159,3,3,10,1,0,39,49,1,0,0.16322008324521242,1,0.1742540582716487,0
417,2,8,13,0,1,41,75,1,1,0.33735260867373207,2,0.3561468260716124,0
429,3,5,22,1,1,18,73,1,1,0.4634767461787115,3,0.5044337223250981,1
393,4,5,19,1,1,29,4,0,0,0.3511317165942146,2,0.36579220161595016,0
362,2,1,7,1,0,47,49,1,0,0.3614195767004732,2,0.37299370369033125,0
404,4,8,15,1,0,31,71,1,1,0.293083034873018,3,0.3851581244111126,0
350,2,10,6,1,1,50,58,1,1,0.4087589011925683,2,0.4061312308347978,0
443,2,8,25,1,1,47,24,1,1,0.286676877696753,2,0.3206738143877271,0
330,2,1,7,1,0,46,17,0,0,0.4378571634894012,1,0.3665000144425808,0
324,3,10,22,1,1,44,52,1,1,0.22749943749497992,2,0.2792496062464859,0
446,4,4,11,0,0,25,19,1,0,0.2464474782120354,1,0.23251323474842475,0
436,4,5,19,0,0,31,9,1,0,0.23483140507144473,1,0.2243819835500113,0
135,4,1,25,0,1,31,70,1,1,0.5198577624540226,3,0.5439004337178157,1
155,2,4,13,0,0,10,60,1,0,0.28924176984225314,1,0.2624692388895772,0
136,2,9,13,1,1,25,80,0,1,0.5397123343052762,3,0.5577986340136933,1
170,1,3,7,1,1,38,86,0,1,0.7029506345898666,2,0.6120654442129065,1
461,2,2,24,1,0,38,85,1,1,0.6676509072702859,3,0.6473556350892,1
411,4,3,18,1,0,37,49,1,0,0.18732714852326904,1,0.19112900396628832,0
53,3,9,16,0,1,36,67,1,1,0.7343153454676581,3,0.6940207418273607,1
425,3,3,23,1,0,16,38,1,0,0.25184441072215247,2,0.2962910875055067,0
449,3,7,19,0,0,23,10,1,0,0.25635172964989006,1,0.23944621075492303,0
154,4,4,15,0,0,31,21,1,0,0.1089582662894476,2,0.1962707864026133,0
203,1,2,6,0,1,18,18,0,0,0.4196043459806822,0,0.2937230421864775,0
318,3,1,13,0,0,12,67,0,0,0.43734573903248475,1,0.3661420173227393,0
327,4,5,21,0,0,23,84,1,1,0.5086759624739909,2,0.47607317373179364,0
122,1,4,24,1,1,39,18,1,1,0.4442390144262338,3,0.49096731009836364,0
117,2,5,21,0,0,11,31,1,0,0.3184164531617142,1,0.28289151721319994,0
156,4,5,13,1,1,44,50,0,0,0.275929027624799,2,0.31315031933735926,0
243,2,4,12,1,0,48,41,0,0,0.14277569587470573,1,0.159942987112294,0
407,4,8,16,1,0,43,88,1,1,0.5269697746032755,3,0.5488788422222928,1
245,1,2,12,0,0,34,31,0,0,0.2679012311610973,1,0.24753086181276812,0
163,3,8,25,1,1,22,31,0,0,0.436916239616581,3,0.4858413677316067,0
376,1,10,17,1,1,24,79,1,1,0.6154826890103402,4,0.6708378823072381,1
459,3,9,17,1,1,19,20,1,1,0.33918133650545523,3,0.4174269355538186,0
496,1,2,13,1,0,17,46,1,0,0.6512487260269835,1,0.5158741082188885,1
105,2,10,16,0,0,42,68,1,1,0.537809000561313,3,0.5564663003929191,1
318,1,9,10,0,1,10,20,0,0,0.5169051346242491,0,0.36183359423697437,0
386,2,10,16,0,0,31,18,1,0,0.20320534059974849,1,0.20224373841982393,0
426,4,6,11,0,1,47,59,1,1,0.1606941222681817,2,0.23248588558772718,0
74,2,8,21,0,0,21,35,0,0,0.3874873050781925,2,0.39124111355473473,0
487,4,10,19,0,1,25,68,1,1,0.5548881658254972,3,0.568421716077848,1
346,2,4,5,0,0,13,82,0,0,0.7398158831842285,1,0.57787111822896,1
489,1,7,10,1,1,44,66,1,1,0.7451889828488388,4,0.7616322879941871,1
266,2,3,8,1,0,25,13,1,0,0.11612584832679451,2,0.20128809382875615,0
170,1,1,13,1,0,23,6,0,0,0.45625553502778515,0,0.3193788745194496,0
138,4,8,12,0,0,50,64,1,1,0.5302460877667744,3,0.551172261436742,1
221,4,6,16,1,0,45,28,0,0,0.1414395296831561,1,0.15900767077820926,0
469,1,6,23,0,1,45,65,1,1,0.5671659443082371,2,0.517016161015766,1
227,1,10,11,0,0,25,47,1,0,0.4379828669755583,1,0.3665880068828908,0
230,3,9,19,1,0,10,39,1,0,0.39821324204376574,1,0.338749269430636,0
498,2,7,15,1,0,45,63,1,1,0.5190837314154522,2,0.4833586119908165,0
239,4,4,19,0,1,41,54,1,1,0.1520836751406749,1,0.1664585725984724,0
176,4,6,18,1,0,25,10,0,0,0.19317940375151177,0,0.13522558262605822,0
494,2,2,6,0,0,41,52,1,0,0.6224175379618577,1,0.4956922765733004,0
396,4,9,8,1,0,33,29,0,0,0.2641920641273171,1,0.24493444488912197,0
461,1,1,21,0,1,12,11,1,1,0.7120965186831605,2,0.6184675630782124,1
183,4,2,15,1,0,24,71,1,1,0.3339202735956056,2,0.35374419151692393,0
428,3,2,6,0,1,49,18,1,1,0.4611465432976156,1,0.3828025803083309,0
431,3,5,8,0,1,39,5,1,1,0.3052354125477579,1,0.2736647887834305,0
365,3,8,24,0,0,47,83,1,1,0.5126180899615422,2,0.4788326629730795,0
306,1,5,20,0,0,26,80,0,0,0.435355334392998,1,0.36474873407509856,0
265,2,10,19,0,0,13,44,0,0,0.4242825014538306,1,0.3569977510176814,0
281,1,7,13,0,0,34,49,0,0,0.20080998698655206,1,0.20056699089058644,0
336,3,1,24,0,1,30,20,0,0,0.3164571924098739,0,0.22152003468691173,0
488,3,7,24,0,0,44,43,1,0,0.27339186331551224,2,0.31137430432085855,0
483,4,2,19,0,1,45,50,1,1,0.38303297317180407,1,0.32812308122026285,0
133,4,10,7,1,1,10,79,0,1,0.7075636715497342,3,0.6752945700848139,1
195,1,10,9,0,1,31,85,0,1,0.7378930556130807,3,0.6965251389291565,1
442,1,10,8,0,1,42,56,1,1,0.4193473635050773,1,0.35354315445355405,0
307,4,2,15,1,0,32,7,1,0,0.12211018971828991,2,0.20547713280280294,0
449,3,3,18,1,0,47,64,1,1,0.3874924993520589,3,0.45124474954644117,0
392,1,9,24,0,0,32,22,0,0,0.3726273170988714,1,0.32083912196921,0
64,1,8,11,0,0,39,87,0,0,0.84829195951629,3,0.7738043716614029,1
470,2,8,18,0,0,30,15,1,0,0.33123971438104627,1,0.2918678000667324,0
227,1,10,22,0,1,40,68,0,1,0.6075354265836977,3,0.6052747986085885,1
482,3,9,17,0,1,17,54,1,1,0.3824946887012781,2,0.3877462820908947,0
281,1,1,21,0,1,16,11,1,1,0.4269058689796724,2,0.41883410828577067,0
131,2,9,24,0,1,49,21,1,1,0.4459094307780186,1,0.372136601544613,0
414,4,9,10,0,0,12,6,1,0,0.373337971764622,1,0.3213365802352354,0
136,2,2,13,1,0,20,32,0,0,0.19490936983995388,1,0.1964365588879677,0
293,3,2,20,1,0,47,86,1,1,0.5395685684610423,3,0.5576979979227296,1
236,2,2,10,1,1,22,42,1,1,0.15174767776498888,2,0.2262233744354922,0
226,4,2,16,1,0,37,5,1,0,0.1617911877262178,2,0.23325383140835246,0
231,3,2,21,1,0,42,37,0,0,0.17738390144460248,1,0.18416873101122172,0
371,4,5,5,0,1,24,69,1,1,0.5355683724772962,3,0.5548978607341073,1
159,4,3,13,1,1,11,16,1,1,0.29607834998847393,2,0.32725484499193175,0
352,4,1,5,0,0,17,40,0,0,0.6121303839478505,0,0.4284912687634953,0
480,1,1,22,0,1,26,84,1,1,0.8679924295730661,3,0.7875947007011461,1
313,2,3,8,0,1,50,61,1,1,0.46644010022346216,2,0.44650807015642346,0
95,3,5,18,1,0,10,82,0,0,0.6304583809364321,2,0.5613208666555025,1
299,1,7,9,1,1,44,7,1,1,0.38812933152973983,3,0.45169053207081783,0
117,4,5,24,1,1,23,90,1,1,0.7427360690215778,3,0.6999152483151045,1
375,1,1,25,0,1,44,70,1,1,0.6509544483910301,3,0.635668113873721,1
146,4,1,25,1,1,36,89,1,1,0.7680202695352926,3,0.7176141886747047,1
385,4,5,14,0,1,16,17,1,1,0.19892417111402527,2,0.2592469197798177,0
387,2,10,17,0,0,25,10,1,0,0.13192225841632177,2,0.21234558089142525,0
172,3,9,13,1,0,24,87,0,0,0.5700100240205015,2,0.519007016814351,1
419,3,6,22,0,1,31,62,1,1,0.29572701620429087,2,0.3270089113430036,0
471,3,8,23,1,1,21,86,1,1,0.7074406823640658,4,0.735208477654846,1
496,1,3,11,1,1,31,39,1,1,0.5841848691641782,3,0.5889294084149248,1
273,1,1,22,0,1,43,88,0,1,0.7305982931523872,2,0.631418805206671,1
460,2,7,6,0,0,38,26,1,0,0.377677928465473,2,0.3843745499258311,0
330,1,3,16,1,1,22,42,1,1,0.30642006772811303,3,0.3944940474096791,0
321,2,5,17,0,0,20,75,1,1,0.26876902426265814,2,0.3081383169838607,0
385,3,9,8,1,0,45,33,0,0,0.3010582290354573,1,0.2707407603248201,0
215,3,8,8,0,0,39,41,0,0,0.26501652847451695,2,0.3055115699321619,0
263,2,7,10,1,1,34,82,0,1,0.5300982919283546,2,0.4910688043498482,0
59,1,4,8,1,1,15,38,0,0,0.587574854877132,2,0.5313023984139924,1
246,1,9,23,1,0,31,10,0,0,0.5038572606828137,1,0.4127000824779695,0
76,2,5,8,1,1,15,82,1,1,0.734511841087681,3,0.6941582887613766,1
151,2,1,13,0,1,40,31,0,0,0.22721038797638549,0,0.15904727158346982,0
315,1,3,12,1,0,45,35,1,0,0.24682602059724668,2,0.29277821441807267,0
129,1,10,8,0,1,23,40,1,1,0.5091779253770238,1,0.41642454776391663,0
409,1,5,19,1,0,22,18,1,0,0.23661142550993164,2,0.28562799785695214,0
195,4,10,17,0,0,45,55,0,0,0.3745219967113006,2,0.3821653976979104,0
439,2,3,7,1,1,25,19,1,1,0.4229157495985767,3,0.47604102471900367,0
273,1,5,23,0,0,34,69,1,1,0.4025984818835897,2,0.40181893731851276,0
227,3,5,13,1,1,45,72,0,1,0.326468748020879,2,0.34852812361461527,0
123,1,2,20,0,1,11,58,0,0,0.49348728899020766,0,0.34544110229314534,0
306,1,3,9,1,0,26,79,0,0,0.469818027709099,2,0.44887261939636924,0
78,1,5,15,0,0,33,37,1,0,0.42132006375862563,1,0.35492404463103794,0
320,2,3,7,0,0,37,86,0,0,0.5779817544077988,1,0.4645872280854591,0
264,1,4,25,1,0,42,19,1,0,0.32669123466758765,1,0.2886838642673113,0
183,1,5,19,1,0,29,53,0,0,0.2915517851469134,1,0.26408624960283933,0
451,4,4,8,1,0,40,29,1,0,0.2928756668820025,2,0.32501296681740177,0
415,1,4,9,0,1,10,53,1,1,0.5170480951415038,2,0.4819336665990527,0
66,3,9,7,1,1,38,12,1,1,0.5679610496821347,3,0.5775727347774943,1
121,2,10,9,0,0,14,72,0,0,0.49254946536050104,2,0.4647846257523507,0
246,1,5,17,1,0,29,6,0,0,0.2944135314746821,1,0.26608947203227745,0
359,4,9,21,0,1,30,52,1,1,0.18088350296460087,1,0.1866184520752206,0
126,1,10,11,1,0,10,10,0,0,0.628667967743535,1,0.5000675774204744,1
229,1,6,12,1,1,37,1,0,0,0.42529624939400645,1,0.3577073745758045,0
491,2,2,14,1,1,11,29,1,1,0.6254258012427624,3,0.6177980608699336,1
271,3,9,23,0,1,10,34,0,0,0.5050894293383756,1,0.41356260053686295,0
145,1,7,19,1,0,24,5,0,0,0.5079399032501672,2,0.47555793227511706,0
259,4,7,20,1,1,24,14,0,0,0.22954739151086168,2,0.2806831740576031,0
56,2,9,8,1,1,32,27,0,0,0.5839572701026519,2,0.5287700890718563,1
454,3,2,13,0,1,23,76,1,1,0.4692238704122962,3,0.5084567092886073,1
237,3,2,24,1,1,44,8,1,1,0.23513318754744683,2,0.2845932312832128,0
421,2,6,17,1,1,37,34,1,1,0.1459224034064156,2,0.2221456823844909,0
456,1,9,19,1,0,31,39,1,0,0.3143087783312084,2,0.34001614483184583,0
465,1,6,11,1,1,50,14,1,1,0.5064445634234065,2,0.4745111943963845,0
308,2,9,7,1,1,39,2,1,1,0.3699620002902927,2,0.37897340020320486,0
113,1,8,22,1,1,20,10,0,0,0.6380021627736937,3,0.6266015139415855,1
194,3,7,13,1,1,30,3,0,0,0.4184040141451786,2,0.41288280990162496,0
323,1,7,12,1,1,30,28,0,0,0.36156114053473853,2,0.37309279837431697,0
283,3,9,25,0,1,21,56,1,1,0.17763234105207315,2,0.24434263873645118,0
370,1,8,19,0,1,47,78,0,1,0.437388579816931,1,0.36617200587185167,0
490,2,5,19,1,0,20,21,1,0,0.25457491277177513,2,0.29820243894024256,0
329,4,2,17,1,0,41,57,0,0,0.19893448000841452,1,0.19925413600589015,0
169,4,2,10,0,0,50,54,0,0,0.3167685264561978,0,0.22173796851933844,0
216,1,9,5,0,1,21,40,0,0,0.5658588246051144,1,0.45610117722358007,0
293,2,2,5,0,0,14,53,1,0,0.41520580148471076,1,0.3506440610392975,0
426,2,3,12,0,0,15,61,1,1,0.44494315894314584,3,0.49146021126020206,0
306,2,2,8,1,0,23,56,1,0,0.16364856074117373,2,0.23455399251882159,0
83,1,5,18,1,0,21,75,0,0,0.5532908772343333,2,0.5073036140640332,1
399,2,1,13,1,0,39,25,1,0,0.2962093446226559,2,0.32734654123585916,0
410,4,1,5,0,0,11,71,1,1,0.7675217192553477,2,0.6572652034787434,1
80,1,4,21,0,1,50,38,1,1,0.4124404959813761,2,0.40870834718696325,0
321,2,8,21,1,1,33,70,1,1,0.3554095770925151,3,0.42878670396476054,0
484,1,6,20,0,1,28,90,1,1,0.7135330863037421,2,0.6194731604126195,1
119,3,8,8,0,0,50,70,0,0,0.45242073571125907,2,0.4366945149978813,0
76,2,5,7,0,0,17,34,0,0,0.30780047303701286,1,0.27546033112590895,0
93,3,3,17,0,1,42,13,1,1,0.2341300164884289,2,0.2838910115419002,0
312,4,6,12,0,1,46,69,0,1,0.3381968286621042,2,0.3567377800634729,0
106,4,1,12,0,0,26,20,1,0,0.3017772210295181,2,0.33124405472066265,0
474,3,2,16,0,0,33,60,1,0,0.37712385679432103,1,0.3239866997560247,0
408,4,1,12,0,1,26,54,1,1,0.29161178694523116,1,0.2641282508616618,0
121,3,9,6,1,0,23,2,1,0,0.43520200214269467,2,0.4246414014998862,0
310,1,7,20,0,1,21,23,1,1,0.21202665813500265,1,0.20841866069450185,0
238,4,1,5,0,1,29,34,1,1,0.31651544681707555,2,0.3415608127719528,0
187,2,5,8,1,1,49,53,1,1,0.23087862361226097,2,0.28161503652858266,0
456,4,2,10,1,0,20,32,1,0,0.3756406780968664,2,0.38294847466780646,0
87,1,8,7,0,1,49,39,0,0,0.5519381083385684,2,0.5063566758369978,1
301,4,8,22,1,1,23,24,0,0,0.2552667618740879,1,0.23868673331186152,0
60,4,6,16,0,1,12,34,0,0,0.36649893294662694,0,0.25654925306263887,0
272,1,3,24,0,1,16,32,1,1,0.2736218340230664,1,0.2515352838161464,0
418,2,5,10,0,1,36,70,1,1,0.37822516794159033,3,0.4447576175591132,0
180,3,3,12,1,0,46,3,1,0,0.1785211167341587,2,0.2449647817139111,0
282,1,4,19,1,0,29,42,0,0,0.2198363301150168,1,0.21388543108051175,0
341,2,8,17,0,1,39,50,1,1,0.09900122552332469,1,0.12930085786632728,0
460,2,9,15,1,0,14,52,1,0,0.36001673198858075,2,0.37201171239200653,0
151,3,8,21,1,0,14,69,0,0,0.4189645233970508,2,0.41327516637793554,0
148,3,8,5,1,1,16,60,1,1,0.4528156406759214,3,0.49697094847314494,0
114,4,3,16,1,1,17,49,1,1,0.3021257477880994,3,0.39148802345166955,0
209,1,9,21,1,1,41,26,1,1,0.4596135210820611,2,0.44172946475744274,0
357,4,6,25,0,0,28,41,0,0,0.28193492467284476,0,0.19735444727099133,0
446,3,6,22,1,0,36,56,1,0,0.20246172630033976,1,0.20172320841023783,0
210,3,5,21,0,1,40,76,1,1,0.32835180225866223,2,0.3498462615810636,0
458,2,5,25,0,1,23,75,1,1,0.45782988245842404,2,0.4404809177208968,0
398,4,4,19,0,1,27,17,1,1,0.1119063215310504,1,0.13833442507173527,0
475,2,1,22,1,1,26,86,1,1,0.8619909537124991,4,0.8433936675987493,1
484,3,3,25,0,0,50,49,1,0,0.4071884241492475,2,0.4050318969044732,0
448,2,9,13,0,0,37,18,1,0,0.2533306438628131,1,0.23733145070396916,0
376,3,3,19,0,0,41,83,0,0,0.5356896469518254,2,0.49498275286627774,0
185,3,7,24,1,1,35,81,1,1,0.6334138035150816,4,0.6833896624605571,1
481,2,1,7,0,0,45,10,1,0,0.6253807481412654,2,0.5577665236988858,1
303,1,4,6,0,1,48,58,1,1,0.3159238546935742,2,0.3411466982855019,0
396,4,6,24,1,1,33,24,1,1,0.22354050621198307,2,0.27647835434838813,0
355,1,10,13,1,0,47,83,0,0,0.6586023802560497,1,0.5210216661792347,1
352,3,6,15,1,1,22,49,0,0,0.2389044254976832,1,0.22723309784837822,0
250,3,6,14,1,1,16,79,0,1,0.37418749189938205,2,0.38193124432956743,0
457,1,1,6,1,1,10,37,1,1,0.9306917368024772,3,0.8314842157617339,1
308,2,7,9,0,1,25,62,1,1,0.3424195371493334,3,0.41969367600453333,0
405,3,8,7,0,0,18,43,1,0,0.33844343830226853,1,0.296910406811588,0
139,1,3,5,0,1,23,90,0,1,0.7298462011262465,1,0.5708923407883726,1
364,2,6,9,0,0,14,84,1,1,0.5468738404597528,2,0.502811688321827,1
154,3,1,7,1,1,49,77,0,1,0.5185225141995145,2,0.48296575993966007,0
184,2,4,19,0,1,14,5,0,0,0.22454702395032455,0,0.15718291676522717,0
280,3,1,15,0,1,27,32,0,0,0.1991654595909096,0,0.1394158217136367,0
430,4,1,12,0,0,46,81,1,1,0.5156631133827703,3,0.5409641793679392,1
422,1,6,13,0,0,14,73,1,1,0.5411861064591745,2,0.49883027452142215,0
498,4,10,6,1,1,30,24,1,1,0.5948548684855393,2,0.5363984079398775,1
441,3,7,12,0,1,28,70,1,1,0.33988838226671636,2,0.3579218675867014,0
256,2,2,24,1,1,18,8,1,1,0.2804403448083418,2,0.31630824136583924,0
388,4,8,11,0,0,48,65,1,1,0.4074879076828357,2,0.40524153537798496,0
273,2,2,9,0,0,34,62,1,1,0.32757062480471955,2,0.34929943736330366,0
236,4,5,15,1,1,18,28,1,1,0.18357899641427455,3,0.30850529748999217,0
454,2,7,20,1,0,46,10,1,0,0.21112373784680305,2,0.26778661649276214,0
70,2,5,6,1,0,44,71,0,0,0.4900290027550417,1,0.40302030192852917,0
202,2,7,25,0,0,43,50,0,0,0.37751994793460075,1,0.3242639635542205,0
335,4,9,20,0,1,12,31,0,0,0.30509600588387364,1,0.27356720411871155,0
209,4,7,18,1,1,49,22,0,0,0.41985553207229565,3,0.4738988724506069,0
321,2,9,16,0,0,38,3,1,0,0.222372039719257,1,0.21566042780347988,0
480,1,7,19,0,1,41,14,1,1,0.4194965991061812,2,0.4136476193743268,0
124,1,5,17,1,0,19,39,1,0,0.2916121317160224,1,0.2641284922012157,0
137,3,5,8,1,0,35,53,0,0,0.20703544431978227,1,0.20492481102384758,0
161,2,8,20,1,0,11,30,1,0,0.34568924382688826,2,0.3619824706788217,0
152,3,9,14,1,0,14,4,1,0,0.3942329592303251,2,0.39596307146122756,0
478,4,8,19,0,0,14,9,1,0,0.35749818270245415,2,0.37024872789171787,0
230,4,8,7,1,0,24,7,1,0,0.37295355883957815,2,0.38106749118770467,0
403,1,10,7,1,0,31,69,1,1,0.49812310161269635,2,0.46868617112888744,0
308,4,6,17,0,1,44,79,0,1,0.30429438685629306,2,0.33300607079940514,0
231,3,6,16,1,0,27,60,0,0,0.13468558132063035,0,0.09427990692444124,0
129,1,2,15,1,1,31,26,1,1,0.331348538605145,2,0.3519439770236015,0
207,1,1,12,1,1,36,18,0,0,0.42656887733450866,1,0.35859821413415605,0
170,2,10,16,0,1,31,89,1,1,0.655903662225932,2,0.5791325635581523,1
300,1,4,17,1,0,45,19,0,0,0.31127685906777314,1,0.2778938013474412,0
500,2,5,23,1,0,40,3,1,0,0.38182359914906194,1,0.3272765194043433,0
329,4,5,13,0,0,39,4,1,0,0.17186299285587758,1,0.18030409499911432,0
67,1,3,24,0,1,47,24,1,1,0.5173535085317846,1,0.42214745597224923,0
484,3,6,15,1,0,45,48,1,0,0.2513892142485503,2,0.2959724499739852,0
400,2,10,20,0,0,36,57,1,0,0.12735091812349852,2,0.20914564268644897,0
239,4,4,22,0,1,49,60,0,0,0.20983714985991642,1,0.20688600490194148,0
89,1,4,12,0,0,44,66,0,0,0.4998887228098349,2,0.4699221059668844,0
343,2,2,19,0,0,46,52,1,0,0.2233078162091302,1,0.21631547134639112,0
232,1,10,5,1,1,50,52,1,1,0.6956342589772898,3,0.6669439812841028,1
133,1,10,20,0,1,10,12,0,0,0.624306834753135,1,0.4970147843271945,0
465,2,8,23,1,0,15,84,1,1,0.6613578133674234,2,0.5829504693571963,1
258,2,4,9,0,0,21,13,1,0,0.19834374586974368,1,0.19884062210882056,0
327,1,2,9,1,1,36,17,1,1,0.37031208731535115,2,0.3792184611207458,0
118,4,7,24,0,0,46,55,0,0,0.48326285220978027,1,0.39828399654684615,0
324,2,4,23,1,0,25,86,0,0,0.5018677092551634,1,0.41130739647861436,0
255,1,8,12,1,1,14,0,1,1,0.4546545789021197,2,0.43825820523148373,0
332,4,8,13,1,0,29,36,1,0,0.11731316641906364,1,0.14211921649334452,0
406,1,7,19,0,1,27,7,1,1,0.26272077976804165,2,0.30390454583762916,0
249,1,7,6,0,0,33,1,0,0,0.4139450014429624,1,0.3497615010100737,0
449,1,7,20,1,0,36,18,1,0,0.2585013345960432,2,0.3009509342172302,0
317,1,7,18,1,1,39,15,1,1,0.2580743201866471,2,0.30065202413065295,0
232,4,4,12,1,1,17,67,0,1,0.46777920138275253,3,0.5074454409679268,1
473,1,6,17,1,0,43,3,1,0,0.43966634635144586,2,0.4277664424460121,0
182,1,3,12,0,0,20,86,1,1,0.6005272165646882,3,0.6003690515952818,1
423,3,1,13,1,0,15,84,1,1,0.753029518232122,3,0.7071206627624853,1
86,4,8,14,0,1,49,35,0,0,0.42972403500988865,2,0.42080682450692203,0
472,3,3,19,1,1,38,64,1,1,0.5517450647750287,3,0.5662215453425201,1
482,1,7,21,0,0,39,54,1,0,0.48295150363551587,1,0.3980660525448611,0
182,3,10,24,0,1,27,44,0,0,0.3057700248802544,2,0.33403901741617803,0
214,3,3,5,1,0,30,56,1,0,0.24101707574071018,1,0.22871195301849712,0
64,2,3,5,1,1,18,2,0,0,0.576178110752396,2,0.5233246775266771,1
234,3,10,24,0,0,29,61,1,1,0.47077834563963816,2,0.4495448419477467,0
272,1,6,7,0,1,19,61,0,1,0.4795544565058645,2,0.4556881195541051,0
236,3,3,24,0,1,38,84,1,1,0.5032241493350709,2,0.4722569045345496,0
124,4,1,5,1,0,24,9,1,0,0.3832133451644302,1,0.3282493416151011,0
398,3,10,14,1,0,33,73,1,1,0.31686495112498947,3,0.4018054657874926,0
293,1,8,8,0,0,26,76,1,1,0.38761214190736804,3,0.4513284993351576,0
